Time (days),Min,hours,Atm Temp degC,Foundation Temp ,BH1-1(14.6m),BH1-2 (9.8m),BH1-3(7.3m),BH1-4 (3.7m),BH1-5 (1.8m),BH1-6 (0.6m),BH2 -1 ,BH2 -2 ,BH2-3,BH2-4,BH2-5,BH2-6
43.52552,62676.7488,1044.61248,22.72784,12.285187,11.055206,11.632874,11.783905,12.290009,14.158051,16.902435,10.404449,10.935242,10.957886,12.041504,15.039581,17.680939
43.52917,62682.0048,1044.70008,22.698467,12.284821,11.055176,11.632538,11.783783,12.289886,14.157867,16.902222,10.404449,10.93512,10.957764,12.041412,15.039642,17.680603
43.532455,62686.7352,1044.77892,22.67136,12.284363,11.05484,11.632385,11.783325,12.289764,14.157715,16.902191,10.40448,10.934845,10.957703,12.041504,15.039581,17.680237
43.536105,62691.9912,1044.86652,22.614872,12.284027,11.056061,11.632141,11.783173,12.28949,14.157806,16.901917,10.404327,10.934784,10.957672,12.041504,15.039825,17.679932
43.53939,62696.7216,1044.94536,22.587765,12.28363,11.054779,11.631683,11.78299,12.289429,14.157959,16.901764,10.404297,10.934784,10.95755,12.041504,15.040039,17.679749
43.54304,62701.9776,1045.03296,22.558392,12.283356,11.054138,11.631622,11.782593,12.289337,14.157806,16.901703,10.404388,10.934753,10.957397,12.041412,15.040039,17.679504
43.546325,62706.708,1045.1118,22.531284,12.282928,11.053772,11.6315,11.78244,12.289215,14.157654,16.901581,10.404144,10.934448,10.957336,12.041504,15.040161,17.679535
43.549975,62711.964,1045.1994,22.501911,12.282715,11.053711,11.631226,11.782349,12.289093,14.157715,16.901367,10.404083,10.934662,10.957306,12.041504,15.040527,17.678955
43.55326,62716.6944,1045.27824,22.474804,12.282196,11.054626,11.630798,11.782043,12.288971,14.157715,16.901215,10.404144,10.934387,10.957214,12.041504,15.040283,17.678497
43.55691,62721.9504,1045.36584,22.447689,12.281921,11.052094,11.631042,11.781586,12.288696,14.157654,16.901215,10.403961,10.934357,10.957092,12.041565,15.040466,17.678375
43.560195,62726.6808,1045.44468,22.418324,12.281464,11.053375,11.630188,11.781555,12.288635,14.157593,16.90097,10.403778,10.934143,10.957031,12.041473,15.040497,17.677826
43.563845,62731.9368,1045.53228,22.391209,12.281067,11.052185,11.630219,11.781219,12.288544,14.157593,16.901031,10.403809,10.933929,10.957092,12.041382,15.040741,17.677307
43.56713,62736.6672,1045.61112,22.364101,12.280762,11.052643,11.629974,11.780853,12.288422,14.157684,16.900726,10.40387,10.933838,10.957031,12.041534,15.04068,17.677368
43.57078,62741.9232,1045.69872,22.334728,12.280365,11.052979,11.629791,11.78067,12.288269,14.157745,16.900574,10.403687,10.93396,10.956879,12.041748,15.04071,17.677185
43.574065,62746.6536,1045.77756,22.334728,12.280029,11.053589,11.629425,11.780457,12.288055,14.157501,16.900513,10.403717,10.933685,10.956818,12.041534,15.040924,17.677063
43.577715,62751.9096,1045.86516,22.307613,12.279541,11.052155,11.629181,11.780182,12.288055,14.15744,16.900208,10.403503,10.933777,10.956787,12.041718,15.041046,17.676697
43.581,62756.64,1045.944,22.278248,12.279449,11.053253,11.628937,11.78009,12.287842,14.157532,16.900116,10.403656,10.933685,10.956665,12.041931,15.041138,17.676422
43.58465,62761.896,1046.0316,22.251133,12.279144,11.053467,11.628815,11.779602,12.287811,14.15741,16.899963,10.403503,10.93338,10.956604,12.042023,15.04126,17.675995
43.587935,62766.6264,1046.11044,22.224026,12.278595,11.051758,11.628662,11.779633,12.287598,14.157623,16.899658,10.403473,10.93338,10.956604,12.042175,15.04126,17.67569
43.591585,62771.8824,1046.19804,22.224026,12.278137,11.052063,11.628418,11.779236,12.287567,14.15744,16.899719,10.403473,10.933319,10.95639,12.042114,15.041504,17.675171
43.59487,62776.6128,1046.27688,22.194653,12.27771,11.051575,11.628204,11.779175,12.287567,14.157257,16.899567,10.403381,10.933228,10.95636,12.042175,15.041748,17.675049
43.59852,62781.8688,1046.36448,22.167545,12.277466,11.053131,11.627899,11.778778,12.287231,14.157379,16.8992,10.403259,10.932892,10.956299,12.042267,15.041565,17.674866
43.601805,62786.5992,1046.44332,22.14043,12.277008,11.052673,11.627533,11.778534,12.28714,14.157471,16.8992,10.403107,10.933075,10.956299,12.042175,15.04187,17.674561
43.605455,62791.8552,1046.53092,22.113323,12.276703,11.049927,11.627411,11.778259,12.287079,14.157379,16.898987,10.403198,10.93277,10.956268,12.04245,15.041901,17.674042
43.60874,62796.5856,1046.60976,22.113323,12.276215,11.052032,11.627258,11.778107,12.286804,14.157288,16.898895,10.403076,10.932922,10.956116,12.042419,15.041931,17.673828
43.61239,62801.8416,1046.69736,22.08395,12.27594,11.051514,11.626923,11.777832,12.286804,14.157196,16.898682,10.403046,10.932678,10.956055,12.042297,15.042175,17.673401
43.615675,62806.572,1046.7762,22.056843,12.275665,11.049408,11.626587,11.777618,12.28656,14.157532,16.89859,10.402954,10.932556,10.956146,12.042542,15.042114,17.673157
43.619325,62811.828,1046.8638,22.029728,12.275421,11.051819,11.626404,11.777313,12.286407,14.157196,16.898285,10.402893,10.932495,10.95578,12.042297,15.042236,17.672638
43.62261,62816.5584,1046.94264,22.000362,12.274506,11.049347,11.626068,11.777039,12.286316,14.157074,16.898254,10.402893,10.932404,10.955933,12.042694,15.042297,17.671997
43.62626,62821.8144,1047.03024,22.000362,12.274139,11.051849,11.625916,11.776581,12.286346,14.157196,16.89801,10.402649,10.932404,10.95575,12.042664,15.042572,17.671997
43.629545,62826.5448,1047.10908,21.973248,12.273529,11.049896,11.625824,11.776398,12.286285,14.157074,16.897766,10.402832,10.932281,10.955688,12.042694,15.042603,17.671509
43.633195,62831.8008,1047.19668,21.94614,12.273346,11.048981,11.625397,11.776154,12.285889,14.15741,16.897705,10.402618,10.932159,10.955505,12.042877,15.042694,17.671143
43.63648,62836.5312,1047.27552,21.919025,12.27301,11.050049,11.625275,11.776093,12.285767,14.157196,16.897491,10.402618,10.932068,10.95578,12.042786,15.042755,17.671143
43.64013,62841.7872,1047.36312,21.889652,12.272522,11.049042,11.625183,11.775848,12.285675,14.157074,16.8974,10.402618,10.931946,10.955444,12.043152,15.042694,17.670593
43.643415,62846.5176,1047.44196,21.889652,12.272125,11.049255,11.624756,11.775421,12.285583,14.157074,16.897156,10.402588,10.93161,10.955536,12.043243,15.042908,17.67038
43.647065,62851.7736,1047.52956,21.862545,12.271881,11.049133,11.624634,11.775391,12.285431,14.156921,16.896698,10.402435,10.931793,10.955444,12.04306,15.04303,17.670074
43.65035,62856.504,1047.6084,21.83543,12.271423,11.04895,11.624176,11.775085,12.285309,14.156982,16.896484,10.402344,10.93161,10.955444,12.042908,15.04303,17.6698
43.654,62861.76,1047.696,21.83543,12.271057,11.048859,11.624146,11.77478,12.285309,14.157043,16.896149,10.402313,10.931488,10.955322,12.042969,15.043304,17.669373
43.657285,62866.4904,1047.77484,21.808323,12.270844,11.049194,11.623901,11.774597,12.284973,14.156982,16.896088,10.402252,10.93158,10.955078,12.04306,15.043488,17.669067
43.660935,62871.7464,1047.86244,21.781208,12.270386,11.047821,11.623932,11.774261,12.284912,14.156952,16.895813,10.402252,10.931549,10.955078,12.043427,15.043549,17.669067
43.66422,62876.4768,1047.94128,21.781208,12.270599,11.0495,11.623474,11.7742,12.284698,14.157135,16.895508,10.402161,10.931244,10.954987,12.043365,15.043579,17.66864
43.66787,62881.7328,1048.02888,21.751842,12.270142,11.049713,11.623352,11.773804,12.284576,14.15683,16.895477,10.402252,10.931183,10.954956,12.043427,15.043579,17.668213
43.671155,62886.4632,1048.10772,21.751842,12.269897,11.049042,11.623138,11.773651,12.284485,14.15683,16.895264,10.402039,10.930969,10.954926,12.043488,15.043793,17.667877
43.674805,62891.7192,1048.19532,21.724728,12.269562,11.048218,11.622711,11.773376,12.284363,14.156647,16.895142,10.401978,10.930969,10.954926,12.043518,15.04364,17.667755
43.67809,62896.4496,1048.27416,21.69762,12.269012,11.049438,11.622681,11.773102,12.284027,14.15683,16.894562,10.401794,10.930756,10.954712,12.04361,15.043915,17.667358
43.68174,62901.7056,1048.36176,21.69762,12.268768,11.048401,11.622375,11.772858,12.28418,14.156921,16.894531,10.401886,10.930786,10.954712,12.043671,15.044037,17.66684
43.685025,62906.436,1048.4406,21.670506,12.268402,11.047699,11.622009,11.772552,12.284149,14.15686,16.894257,10.401794,10.930756,10.954559,12.04361,15.044128,17.666443
43.688675,62911.692,1048.5282,21.670506,12.267975,11.048431,11.621948,11.7724,12.283905,14.15686,16.894073,10.401917,10.930542,10.954529,12.043671,15.04422,17.666107
43.69196,62916.4224,1048.60704,21.643398,12.267731,11.046112,11.621735,11.772308,12.283569,14.156921,16.89386,10.401733,10.930389,10.954529,12.043701,15.044312,17.665771
43.69561,62921.6784,1048.69464,21.616283,12.267487,11.048065,11.621613,11.77182,12.283478,14.15686,16.893585,10.401581,10.930206,10.954437,12.043762,15.044403,17.665314
43.698895,62926.4088,1048.77348,21.616283,12.267059,11.04776,11.621216,11.771606,12.283447,14.156769,16.893372,10.401581,10.930145,10.954376,12.043823,15.044495,17.664978
43.702545,62931.6648,1048.86108,21.586918,12.266571,11.047882,11.620789,11.771362,12.283417,14.15683,16.893219,10.401428,10.930054,10.954315,12.043854,15.044617,17.664948
43.70583,62936.3952,1048.93992,21.586918,12.266327,11.047363,11.620819,11.771179,12.283203,14.156616,16.893036,10.40152,10.930084,10.954254,12.043976,15.044708,17.664703
43.70948,62941.6512,1049.02752,21.559803,12.266022,11.047119,11.620331,11.770752,12.28302,14.156616,16.892792,10.401337,10.929901,10.954163,12.043945,15.044769,17.664093
43.712765,62946.3816,1049.10636,21.559803,12.265503,11.047577,11.620209,11.770721,12.282867,14.156738,16.89267,10.401398,10.929932,10.95401,12.043915,15.044769,17.663696
43.716415,62951.6376,1049.19396,21.559803,12.265106,11.046082,11.619904,11.770569,12.282745,14.156525,16.892365,10.401276,10.92981,10.953918,12.043823,15.044983,17.663666
43.7197,62956.368,1049.2728,21.532696,12.264954,11.046021,11.619537,11.770172,12.282745,14.156494,16.892212,10.401276,10.929718,10.953827,12.043915,15.045074,17.663269
43.72335,62961.624,1049.3604,21.505581,12.264374,11.046051,11.619415,11.769989,12.282532,14.156738,16.891968,10.401184,10.929688,10.953888,12.043915,15.045197,17.662811
43.726635,62966.3544,1049.43924,21.505581,12.26413,11.046173,11.619141,11.769714,12.282471,14.156586,16.891663,10.401093,10.929443,10.953796,12.043854,15.045288,17.662506
43.730285,62971.6104,1049.52684,21.505581,12.263794,11.046783,11.619202,11.76944,12.282196,14.156616,16.891785,10.401154,10.929382,10.953827,12.043854,15.045319,17.662323
43.73357,62976.3408,1049.60568,21.505581,12.26358,11.045532,11.618866,11.769379,12.282104,14.156403,16.891388,10.40097,10.92926,10.953644,12.043976,15.04541,17.661957
43.73722,62981.5968,1049.69328,21.478474,12.263123,11.046936,11.618683,11.768982,12.281982,14.156586,16.891357,10.40097,10.929138,10.953644,12.043976,15.045502,17.661804
43.74087,62986.8528,1049.78088,21.478474,12.262604,11.045135,11.618378,11.768768,12.281921,14.156311,16.890991,10.400818,10.92923,10.9534,12.044312,15.045624,17.661377
43.744155,62991.5832,1049.85972,21.478474,12.262299,11.045013,11.618164,11.768463,12.28186,14.156342,16.8909,10.40094,10.929108,10.953461,12.044159,15.045715,17.661041
43.747805,62996.8392,1049.94732,21.478474,12.261932,11.045349,11.617889,11.768158,12.281708,14.156525,16.890778,10.400665,10.928925,10.953339,12.043945,15.045715,17.6604
43.75109,63001.5696,1050.02616,21.478474,12.261627,11.044159,11.617645,11.768005,12.281372,14.156311,16.890472,10.400696,10.929016,10.953247,12.044067,15.045746,17.660278
43.75474,63006.8256,1050.11376,21.478474,12.261169,11.044159,11.617371,11.767639,12.281372,14.156097,16.890442,10.400665,10.92865,10.953156,12.044281,15.045929,17.659973
43.758025,63011.556,1050.1926,21.478474,12.260925,11.044067,11.617004,11.767639,12.281311,14.156281,16.89035,10.400696,10.928589,10.953339,12.044189,15.046051,17.659668
43.76131,63016.2864,1050.27144,21.478474,12.260498,11.044739,11.616852,11.767334,12.281097,14.156433,16.890198,10.400452,10.928528,10.953064,12.04425,15.046326,17.659485
43.76496,63021.5424,1050.35904,21.505581,12.260437,11.04425,11.617004,11.766937,12.281006,14.15625,16.889801,10.400574,10.928223,10.953094,12.043976,15.046173,17.659149
43.76861,63026.7984,1050.44664,21.505581,12.259766,11.043823,11.616425,11.766754,12.280792,14.15625,16.889648,10.400452,10.928192,10.952942,12.044434,15.046204,17.658813
43.771895,63031.5288,1050.52548,21.532696,12.259216,11.041626,11.61618,11.766479,12.280853,14.156342,16.889709,10.40036,10.928284,10.95282,12.044189,15.046326,17.658478
43.775545,63036.7848,1050.61308,21.559803,12.259033,11.044098,11.616119,11.766205,12.28067,14.156158,16.889282,10.400238,10.928131,10.952942,12.044373,15.046417,17.65799
43.77883,63041.5152,1050.69192,21.559803,12.258636,11.043121,11.615845,11.7659,12.280457,14.156189,16.889252,10.400238,10.92807,10.952728,12.044434,15.046631,17.657532
43.78248,63046.7712,1050.77952,21.586918,12.258301,11.043243,11.615662,11.765747,12.280334,14.15625,16.889069,10.400116,10.927887,10.952637,12.044312,15.046722,17.657562
43.785765,63051.5016,1050.85836,21.616283,12.258026,11.042816,11.615143,11.765656,12.280151,14.156158,16.888672,10.400269,10.927734,10.952515,12.044434,15.046631,17.657257
43.789415,63056.7576,1050.94596,21.643398,12.25769,11.043732,11.615021,11.76535,12.280029,14.156036,16.888641,10.400116,10.927582,10.952576,12.044281,15.046844,17.657196
43.7927,63061.488,1051.0248,21.670506,12.257294,11.043488,11.614532,11.765015,12.279907,14.156189,16.888519,10.400238,10.927734,10.952484,12.044434,15.046997,17.656769
43.79635,63066.744,1051.1124,21.69762,12.256927,11.043457,11.614594,11.764771,12.279877,14.155853,16.888214,10.399994,10.927643,10.952423,12.044495,15.04715,17.656219
43.799635,63071.4744,1051.19124,21.751842,12.25647,11.042664,11.614685,11.764404,12.279694,14.155945,16.888092,10.400085,10.927368,10.952393,12.044495,15.047241,17.655762
43.803285,63076.7304,1051.27884,21.781208,12.256226,11.04129,11.614197,11.764404,12.279663,14.156067,16.888092,10.399994,10.927124,10.952362,12.044647,15.047089,17.65567
43.80657,63081.4608,1051.35768,21.83543,12.255859,11.042542,11.613831,11.76416,12.279297,14.155914,16.887848,10.399658,10.92688,10.952362,12.044556,15.04718,17.65564
43.81022,63086.7168,1051.44528,21.889652,12.255402,11.042999,11.613495,11.763702,12.279449,14.155853,16.887512,10.399628,10.927124,10.952362,12.0448,15.047302,17.655121
43.813505,63091.4472,1051.52412,21.919025,12.255096,11.041138,11.613525,11.763519,12.279144,14.155975,16.887268,10.399658,10.926971,10.952148,12.044647,15.047577,17.654663
43.817155,63096.7032,1051.61172,21.973248,12.254761,11.042328,11.613281,11.763367,12.278961,14.155914,16.887146,10.399628,10.92688,10.952087,12.044739,15.047394,17.654388
43.82044,63101.4336,1051.69056,22.029728,12.254272,11.041748,11.612915,11.762939,12.278839,14.15567,16.886932,10.399506,10.926666,10.952087,12.044647,15.047577,17.654083
43.82409,63106.6896,1051.77816,22.113323,12.25412,11.042206,11.612732,11.762817,12.27887,14.155975,16.886841,10.399689,10.926636,10.951874,12.044861,15.047577,17.653961
43.827375,63111.42,1051.857,22.167545,12.253784,11.041382,11.612671,11.762665,12.278748,14.155823,16.886627,10.399536,10.926514,10.951904,12.045074,15.047791,17.653381
43.831025,63116.676,1051.9446,22.224026,12.253235,11.042175,11.612122,11.762329,12.278503,14.155914,16.886414,10.399414,10.926483,10.951813,12.044952,15.047852,17.653076
43.83431,63121.4064,1052.02344,22.278248,12.25293,11.040802,11.611877,11.762054,12.278381,14.155579,16.8862,10.399292,10.926422,10.951721,12.044983,15.047821,17.652771
43.83796,63126.6624,1052.11104,22.364101,12.252533,11.041595,11.611816,11.761902,12.27829,14.155731,16.885895,10.399323,10.926422,10.951691,12.044952,15.048035,17.652771
43.841245,63131.3928,1052.18988,22.447689,12.252197,11.039246,11.611298,11.761719,12.278137,14.155579,16.885651,10.399445,10.9263,10.951691,12.045227,15.048035,17.652191
43.844895,63136.6488,1052.27748,22.531284,12.25177,11.040039,11.61142,11.761322,12.277985,14.155701,16.885651,10.39917,10.926086,10.951599,12.045074,15.048157,17.651642
43.84818,63141.3792,1052.35632,22.614872,12.251678,11.040863,11.611053,11.760956,12.277832,14.155823,16.885315,10.399078,10.925964,10.951324,12.045074,15.048248,17.651825
43.85183,63146.6352,1052.44392,22.72784,12.251221,11.03894,11.610718,11.760986,12.27771,14.155609,16.885315,10.398956,10.925964,10.951324,12.045258,15.048401,17.651031
43.855115,63151.3656,1052.52276,22.811428,12.250946,11.039917,11.610809,11.760681,12.277618,14.155609,16.884888,10.399017,10.925903,10.951355,12.045074,15.048462,17.65094
43.858765,63156.6216,1052.61036,22.924389,12.250488,11.039856,11.610626,11.760376,12.277466,14.155518,16.884705,10.398865,10.92569,10.951324,12.045074,15.048401,17.650665
43.86205,63161.352,1052.6892,23.010242,12.250153,11.039398,11.610168,11.760223,12.277374,14.155518,16.884613,10.398956,10.925751,10.95108,12.045105,15.048645,17.650543
43.8657,63166.608,1052.7768,23.096096,12.249817,11.038788,11.609985,11.759979,12.277161,14.155579,16.884369,10.398834,10.925507,10.95108,12.045258,15.048676,17.650269
43.868985,63171.3384,1052.85564,23.209057,12.249329,11.039917,11.60968,11.759583,12.277008,14.155579,16.884125,10.398712,10.925385,10.95105,12.045319,15.048828,17.64975
43.872635,63176.5944,1052.94324,23.324284,12.248993,11.038666,11.609436,11.759552,12.276886,14.155396,16.884064,10.398712,10.925385,10.95105,12.045349,15.048706,17.649658
43.87592,63181.3248,1053.02208,23.41013,12.248627,11.038116,11.609222,11.759247,12.276733,14.155457,16.88382,10.398773,10.925232,10.950958,12.045441,15.04892,17.649719
43.87957,63186.5808,1053.10968,23.552464,12.24826,11.03775,11.6091,11.758881,12.276581,14.155426,16.883423,10.398529,10.92514,10.950745,12.04541,15.048828,17.649292
43.882855,63191.3112,1053.18852,23.98624,12.248047,11.038116,11.608734,11.758881,12.27655,14.155273,16.883423,10.39859,10.925018,10.950745,12.045227,15.049103,17.648804
43.886505,63196.5672,1053.27612,24.218945,12.247589,11.037231,11.608856,11.758484,12.276337,14.155304,16.883392,10.398224,10.924957,10.950653,12.045319,15.049164,17.648804
43.88979,63201.2976,1053.35496,24.363537,12.247253,11.038544,11.608246,11.758179,12.276337,14.155273,16.883209,10.398224,10.924774,10.950836,12.045471,15.049194,17.648438
